# OpenSignals Text File Format
# {"20:16:12:22:01:45": {"sensor": ["EDABITREV"], "device name": "20:16:12:22:01:45", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "sync interval": 2, "time": "16:14:39.416", "comments": "", "device connection": "/dev/tty.BITalino-01-45-DevB", "channels": [1], "keywords": "'slender man'", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 10, "label": ["A1"], "resolution": [4, 1, 1, 1, 1, 10], "date": "2018-1-18", "special": [{}]}, "20:16:12:21:98:60": {"sensor": ["EDABITREV"], "device name": "20:16:12:21:98:60", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "sync interval": 2, "time": "16:14:39.416", "comments": "", "device connection": "/dev/tty.BITalino-98-60-DevB", "channels": [1], "keywords": "'slender man'", "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 1, "sampling rate": 10, "label": ["A1"], "resolution": [4, 1, 1, 1, 1, 10], "date": "2018-1-18", "special": [{}]}}
# EndOfHeader
10	0	0	0	0	366	8	0	0	0	0	511	
11	0	0	0	0	444	9	0	0	0	0	462	
12	0	0	0	0	445	10	0	0	0	0	485	
13	0	0	0	0	445	11	0	0	0	0	503	
14	0	0	0	0	454	12	0	0	0	0	522	
15	0	0	0	0	428	13	0	0	0	0	462	
0	0	0	0	0	404	14	0	0	0	0	521	
1	0	0	0	0	428	15	0	0	0	0	482	
2	0	0	0	0	482	0	0	0	0	0	523	
3	0	0	0	0	409	1	0	0	0	0	522	
4	0	0	0	0	440	2	0	0	0	0	503	
5	0	0	0	0	495	3	0	0	0	0	508	
6	0	0	0	0	419	4	0	0	0	0	513	
7	0	0	0	0	500	5	0	0	0	0	477	
8	0	0	0	0	452	6	0	0	0	0	482	
9	0	0	0	0	497	7	0	0	0	0	514	
10	0	0	0	0	496	8	0	0	0	0	511	
11	0	0	0	0	496	9	0	0	0	0	524	
12	0	0	0	0	482	10	0	0	0	0	494	
13	0	0	0	0	431	11	0	0	0	0	524	
14	0	0	0	0	487	12	0	0	0	0	483	
15	0	0	0	0	463	13	0	0	0	0	485	
0	0	0	0	0	472	14	0	0	0	0	487	
1	0	0	0	0	480	15	0	0	0	0	526	
2	0	0	0	0	479	0	0	0	0	0	517	
3	0	0	0	0	476	1	0	0	0	0	515	
4	0	0	0	0	475	2	0	0	0	0	520	
5	0	0	0	0	396	3	0	0	0	0	488	
6	0	0	0	0	394	4	0	0	0	0	514	
7	0	0	0	0	401	5	0	0	0	0	476	
8	0	0	0	0	401	6	0	0	0	0	508	
9	0	0	0	0	408	7	0	0	0	0	484	
10	0	0	0	0	473	8	0	0	0	0	483	
11	0	0	0	0	459	9	0	0	0	0	507	
12	0	0	0	0	479	10	0	0	0	0	504	
13	0	0	0	0	472	11	0	0	0	0	504	
14	0	0	0	0	466	12	0	0	0	0	526	
15	0	0	0	0	407	13	0	0	0	0	513	
0	0	0	0	0	411	14	0	0	0	0	484	
1	0	0	0	0	486	15	0	0	0	0	493	
2	0	0	0	0	492	0	0	0	0	0	523	
3	0	0	0	0	416	1	0	0	0	0	487	
4	0	0	0	0	489	2	0	0	0	0	464	
5	0	0	0	0	493	3	0	0	0	0	508	
6	0	0	0	0	488	4	0	0	0	0	463	
7	0	0	0	0	496	5	0	0	0	0	481	
8	0	0	0	0	492	6	0	0	0	0	481	
9	0	0	0	0	501	7	0	0	0	0	521	
10	0	0	0	0	428	8	0	0	0	0	463	
11	0	0	0	0	511	9	0	0	0	0	481	
12	0	0	0	0	467	10	0	0	0	0	461	
13	0	0	0	0	520	11	0	0	0	0	479	
14	0	0	0	0	444	12	0	0	0	0	512	
15	0	0	0	0	524	13	0	0	0	0	480	
0	0	0	0	0	520	14	0	0	0	0	463	
1	0	0	0	0	529	15	0	0	0	0	522	
2	0	0	0	0	531	0	0	0	0	0	490	
3	0	0	0	0	515	1	0	0	0	0	524	
4	0	0	0	0	502	2	0	0	0	0	484	
5	0	0	0	0	451	3	0	0	0	0	485	
6	0	0	0	0	466	4	0	0	0	0	516	
7	0	0	0	0	526	5	0	0	0	0	526	
8	0	0	0	0	525	6	0	0	0	0	511	
9	0	0	0	0	497	7	0	0	0	0	508	
10	0	0	0	0	502	8	0	0	0	0	505	
11	0	0	0	0	518	9	0	0	0	0	526	
12	0	0	0	0	437	10	0	0	0	0	491	
13	0	0	0	0	507	11	0	0	0	0	515	
14	0	0	0	0	512	12	0	0	0	0	524	
15	0	0	0	0	440	13	0	0	0	0	501	
0	0	0	0	0	507	14	0	0	0	0	501	
1	0	0	0	0	439	15	0	0	0	0	484	
2	0	0	0	0	487	0	0	0	0	0	470	
3	0	0	0	0	486	1	0	0	0	0	484	
4	0	0	0	0	437	2	0	0	0	0	508	
5	0	0	0	0	423	3	0	0	0	0	515	
6	0	0	0	0	456	4	0	0	0	0	495	
7	0	0	0	0	500	5	0	0	0	0	465	
8	0	0	0	0	499	6	0	0	0	0	514	
9	0	0	0	0	499	7	0	0	0	0	494	
10	0	0	0	0	419	8	0	0	0	0	492	
11	0	0	0	0	499	9	0	0	0	0	522	
12	0	0	0	0	495	10	0	0	0	0	481	
13	0	0	0	0	452	11	0	0	0	0	508	
14	0	0	0	0	441	12	0	0	0	0	520	
15	0	0	0	0	480	13	0	0	0	0	497	
0	0	0	0	0	425	14	0	0	0	0	510	
1	0	0	0	0	501	15	0	0	0	0	509	
2	0	0	0	0	500	0	0	0	0	0	524	
3	0	0	0	0	500	1	0	0	0	0	502	
4	0	0	0	0	498	2	0	0	0	0	512	
5	0	0	0	0	423	3	0	0	0	0	463	
6	0	0	0	0	494	4	0	0	0	0	480	
7	0	0	0	0	505	5	0	0	0	0	511	
8	0	0	0	0	452	6	0	0	0	0	483	
9	0	0	0	0	435	7	0	0	0	0	511	
10	0	0	0	0	429	8	0	0	0	0	462	
11	0	0	0	0	423	9	0	0	0	0	512	
12	0	0	0	0	472	10	0	0	0	0	500	
13	0	0	0	0	416	11	0	0	0	0	483	
14	0	0	0	0	442	12	0	0	0	0	512	
15	0	0	0	0	415	13	0	0	0	0	510	
0	0	0	0	0	461	14	0	0	0	0	462	
1	0	0	0	0	448	15	0	0	0	0	521	
2	0	0	0	0	448	0	0	0	0	0	464	
3	0	0	0	0	440	1	0	0	0	0	508	
4	0	0	0	0	496	2	0	0	0	0	507	
5	0	0	0	0	493	3	0	0	0	0	486	
6	0	0	0	0	489	4	0	0	0	0	460	
7	0	0	0	0	490	5	0	0	0	0	519	
8	0	0	0	0	488	6	0	0	0	0	519	
9	0	0	0	0	484	7	0	0	0	0	518	
10	0	0	0	0	485	8	0	0	0	0	476	
11	0	0	0	0	408	9	0	0	0	0	472	
12	0	0	0	0	408	10	0	0	0	0	512	
13	0	0	0	0	407	11	0	0	0	0	502	
14	0	0	0	0	449	12	0	0	0	0	467	
15	0	0	0	0	415	13	0	0	0	0	518	
0	0	0	0	0	424	14	0	0	0	0	506	
1	0	0	0	0	415	15	0	0	0	0	476	
2	0	0	0	0	420	0	0	0	0	0	508	
3	0	0	0	0	469	1	0	0	0	0	476	
4	0	0	0	0	483	2	0	0	0	0	508	
5	0	0	0	0	405	3	0	0	0	0	480	
6	0	0	0	0	449	4	0	0	0	0	514	
7	0	0	0	0	481	5	0	0	0	0	459	
8	0	0	0	0	414	6	0	0	0	0	485	
9	0	0	0	0	479	7	0	0	0	0	473	
10	0	0	0	0	478	8	0	0	0	0	457	
11	0	0	0	0	472	9	0	0	0	0	482	
12	0	0	0	0	448	10	0	0	0	0	504	
13	0	0	0	0	397	11	0	0	0	0	504	
14	0	0	0	0	397	12	0	0	0	0	465	
15	0	0	0	0	465	13	0	0	0	0	509	
0	0	0	0	0	443	14	0	0	0	0	482	
1	0	0	0	0	394	15	0	0	0	0	454	
2	0	0	0	0	392	0	0	0	0	0	486	
3	0	0	0	0	393	1	0	0	0	0	502	
4	0	0	0	0	469	2	0	0	0	0	510	
5	0	0	0	0	395	3	0	0	0	0	476	
6	0	0	0	0	452	4	0	0	0	0	480	
7	0	0	0	0	465	5	0	0	0	0	488	
8	0	0	0	0	390	6	0	0	0	0	491	
9	0	0	0	0	463	7	0	0	0	0	453	
10	0	0	0	0	462	8	0	0	0	0	471	
11	0	0	0	0	460	9	0	0	0	0	503	
12	0	0	0	0	430	10	0	0	0	0	470	
13	0	0	0	0	453	11	0	0	0	0	462	
14	0	0	0	0	465	12	0	0	0	0	506	
15	0	0	0	0	404	13	0	0	0	0	451	
0	0	0	0	0	464	14	0	0	0	0	470	
1	0	0	0	0	463	15	0	0	0	0	453	
2	0	0	0	0	412	0	0	0	0	0	477	
3	0	0	0	0	445	1	0	0	0	0	451	
4	0	0	0	0	392	2	0	0	0	0	500	
5	0	0	0	0	385	3	0	0	0	0	510	
6	0	0	0	0	459	4	0	0	0	0	458	
7	0	0	0	0	458	5	0	0	0	0	493	
8	0	0	0	0	433	6	0	0	0	0	468	
9	0	0	0	0	452	7	0	0	0	0	469	
10	0	0	0	0	453	8	0	0	0	0	451	
11	0	0	0	0	375	9	0	0	0	0	495	
12	0	0	0	0	392	10	0	0	0	0	496	
13	0	0	0	0	389	11	0	0	0	0	506	
14	0	0	0	0	374	12	0	0	0	0	497	
15	0	0	0	0	449	13	0	0	0	0	496	
0	0	0	0	0	390	14	0	0	0	0	507	
1	0	0	0	0	405	15	0	0	0	0	496	
2	0	0	0	0	413	0	0	0	0	0	498	
3	0	0	0	0	441	1	0	0	0	0	477	
4	0	0	0	0	421	2	0	0	0	0	479	
5	0	0	0	0	441	3	0	0	0	0	505	
6	0	0	0	0	384	4	0	0	0	0	448	
7	0	0	0	0	398	5	0	0	0	0	444	
8	0	0	0	0	369	6	0	0	0	0	495	
9	0	0	0	0	409	7	0	0	0	0	483	
10	0	0	0	0	371	8	0	0	0	0	461	
11	0	0	0	0	385	9	0	0	0	0	493	
12	0	0	0	0	443	10	0	0	0	0	445	
13	0	0	0	0	443	11	0	0	0	0	460	
14	0	0	0	0	439	12	0	0	0	0	490	
15	0	0	0	0	430	13	0	0	0	0	499	
0	0	0	0	0	440	14	0	0	0	0	492	
1	0	0	0	0	364	15	0	0	0	0	443	
2	0	0	0	0	443	0	0	0	0	0	459	
3	0	0	0	0	742	1	0	0	0	0	490	
4	0	0	0	0	1020	2	0	0	0	0	478	
5	0	0	0	0	1019	3	0	0	0	0	481	
6	0	0	0	0	1020	4	0	0	0	0	458	
7	0	0	0	0	1020	5	0	0	0	0	484	
8	0	0	0	0	1021	6	0	0	0	0	439	
9	0	0	0	0	1020	7	0	0	0	0	442	
10	0	0	0	0	1020	8	0	0	0	0	485	
11	0	0	0	0	1020	9	0	0	0	0	477	
12	0	0	0	0	1021	10	0	0	0	0	482	
13	0	0	0	0	1019	11	0	0	0	0	496	
14	0	0	0	0	1020	12	0	0	0	0	486	
15	0	0	0	0	1020	13	0	0	0	0	437	
0	0	0	0	0	1019	14	0	0	0	0	496	
1	0	0	0	0	1020	15	0	0	0	0	479	
2	0	0	0	0	1021	0	0	0	0	0	481	
3	0	0	0	0	1020	1	0	0	0	0	485	
4	0	0	0	0	1018	2	0	0	0	0	436	
5	0	0	0	0	1020	3	0	0	0	0	473	
6	0	0	0	0	1020	4	0	0	0	0	434	
7	0	0	0	0	1020	5	0	0	0	0	462	
8	0	0	0	0	1020	6	0	0	0	0	467	
9	0	0	0	0	1021	7	0	0	0	0	480	
10	0	0	0	0	1020	8	0	0	0	0	492	
11	0	0	0	0	1018	9	0	0	0	0	481	
12	0	0	0	0	1019	10	0	0	0	0	475	
13	0	0	0	0	1019	11	0	0	0	0	462	
14	0	0	0	0	1020	12	0	0	0	0	431	
15	0	0	0	0	1020	13	0	0	0	0	488	
0	0	0	0	0	1018	14	0	0	0	0	458	
1	0	0	0	0	1021	15	0	0	0	0	476	
2	0	0	0	0	1019	0	0	0	0	0	430	
3	0	0	0	0	1021	1	0	0	0	0	483	
4	0	0	0	0	1020	2	0	0	0	0	489	
5	0	0	0	0	1018	3	0	0	0	0	476	
6	0	0	0	0	1021	4	0	0	0	0	488	
7	0	0	0	0	1021	5	0	0	0	0	433	
8	0	0	0	0	1020	6	0	0	0	0	450	
9	0	0	0	0	1018	7	0	0	0	0	459	
10	0	0	0	0	1020	8	0	0	0	0	429	
11	0	0	0	0	1019	9	0	0	0	0	461	
12	0	0	0	0	1020	10	0	0	0	0	445	
13	0	0	0	0	1019	11	0	0	0	0	475	
14	0	0	0	0	1019	12	0	0	0	0	467	
15	0	0	0	0	1020	13	0	0	0	0	466	
0	0	0	0	0	1021	14	0	0	0	0	484	
1	0	0	0	0	1021	15	0	0	0	0	448	
2	0	0	0	0	645	0	0	0	0	0	436	
3	0	0	0	0	467	1	0	0	0	0	484	
4	0	0	0	0	379	2	0	0	0	0	469	
5	0	0	0	0	350	3	0	0	0	0	472	
6	0	0	0	0	348	4	0	0	0	0	482	
7	0	0	0	0	423	5	0	0	0	0	464	
8	0	0	0	0	399	6	0	0	0	0	478	
9	0	0	0	0	419	7	0	0	0	0	454	
10	0	0	0	0	412	8	0	0	0	0	420	
11	0	0	0	0	417	9	0	0	0	0	480	
12	0	0	0	0	385	10	0	0	0	0	460	
13	0	0	0	0	339	11	0	0	0	0	479	
14	0	0	0	0	363	12	0	0	0	0	437	
15	0	0	0	0	401	13	0	0	0	0	422	
0	0	0	0	0	411	14	0	0	0	0	479	
1	0	0	0	0	410	15	0	0	0	0	439	
2	0	0	0	0	332	0	0	0	0	0	465	
3	0	0	0	0	411	1	0	0	0	0	417	
4	0	0	0	0	331	2	0	0	0	0	476	
5	0	0	0	0	409	3	0	0	0	0	448	
6	0	0	0	0	329	4	0	0	0	0	464	
7	0	0	0	0	401	5	0	0	0	0	435	
8	0	0	0	0	406	6	0	0	0	0	462	
9	0	0	0	0	371	7	0	0	0	0	432	
10	0	0	0	0	359	8	0	0	0	0	461	
11	0	0	0	0	402	9	0	0	0	0	460	
12	0	0	0	0	337	10	0	0	0	0	473	
13	0	0	0	0	324	11	0	0	0	0	463	
14	0	0	0	0	400	12	0	0	0	0	473	
15	0	0	0	0	378	13	0	0	0	0	413	
0	0	0	0	0	322	14	0	0	0	0	472	
1	0	0	0	0	401	15	0	0	0	0	429	
2	0	0	0	0	400	0	0	0	0	0	416	
3	0	0	0	0	397	1	0	0	0	0	429	
4	0	0	0	0	384	2	0	0	0	0	460	
5	0	0	0	0	383	3	0	0	0	0	409	
6	0	0	0	0	319	4	0	0	0	0	448	
7	0	0	0	0	318	5	0	0	0	0	446	
8	0	0	0	0	344	6	0	0	0	0	434	
9	0	0	0	0	389	7	0	0	0	0	453	
10	0	0	0	0	316	8	0	0	0	0	417	
11	0	0	0	0	341	9	0	0	0	0	425	
12	0	0	0	0	343	10	0	0	0	0	409	
13	0	0	0	0	333	11	0	0	0	0	424	
14	0	0	0	0	311	12	0	0	0	0	408	
15	0	0	0	0	312	13	0	0	0	0	465	
0	0	0	0	0	313	14	0	0	0	0	406	
1	0	0	0	0	327	15	0	0	0	0	423	
2	0	0	0	0	355	0	0	0	0	0	421	
3	0	0	0	0	311	1	0	0	0	0	454	
4	0	0	0	0	312	2	0	0	0	0	449	
5	0	0	0	0	376	3	0	0	0	0	403	
6	0	0	0	0	319	4	0	0	0	0	460	
7	0	0	0	0	314	5	0	0	0	0	420	
8	0	0	0	0	311	6	0	0	0	0	460	
9	0	0	0	0	328	7	0	0	0	0	426	
10	0	0	0	0	387	8	0	0	0	0	446	
11	0	0	0	0	313	9	0	0	0	0	419	
12	0	0	0	0	331	10	0	0	0	0	452	
13	0	0	0	0	379	11	0	0	0	0	426	
14	0	0	0	0	344	12	0	0	0	0	454	
15	0	0	0	0	388	13	0	0	0	0	441	
0	0	0	0	0	351	14	0	0	0	0	452	
1	0	0	0	0	329	15	0	0	0	0	449	
2	0	0	0	0	335	0	0	0	0	0	457	
3	0	0	0	0	315	1	0	0	0	0	448	
4	0	0	0	0	314	2	0	0	0	0	403	
5	0	0	0	0	391	3	0	0	0	0	398	
6	0	0	0	0	313	4	0	0	0	0	455	
7	0	0	0	0	349	5	0	0	0	0	426	
8	0	0	0	0	391	6	0	0	0	0	452	
9	0	0	0	0	381	7	0	0	0	0	414	
10	0	0	0	0	382	8	0	0	0	0	429	
11	0	0	0	0	314	9	0	0	0	0	403	
12	0	0	0	0	305	10	0	0	0	0	456	
13	0	0	0	0	299	11	0	0	0	0	444	
14	0	0	0	0	370	12	0	0	0	0	454	
15	0	0	0	0	300	13	0	0	0	0	454	
0	0	0	0	0	302	14	0	0	0	0	445	
1	0	0	0	0	343	15	0	0	0	0	431	
2	0	0	0	0	380	0	0	0	0	0	455	
3	0	0	0	0	375	1	0	0	0	0	398	
4	0	0	0	0	380	2	0	0	0	0	423	
5	0	0	0	0	329	3	0	0	0	0	400	
6	0	0	0	0	300	4	0	0	0	0	442	
7	0	0	0	0	379	5	0	0	0	0	440	
8	0	0	0	0	368	6	0	0	0	0	456	
9	0	0	0	0	378	7	0	0	0	0	441	
10	0	0	0	0	378	8	0	0	0	0	449	
11	0	0	0	0	349	9	0	0	0	0	405	
12	0	0	0	0	360	10	0	0	0	0	438	
13	0	0	0	0	377	11	0	0	0	0	417	
14	0	0	0	0	317	12	0	0	0	0	399	
15	0	0	0	0	365	13	0	0	0	0	460	
0	0	0	0	0	373	14	0	0	0	0	446	
1	0	0	0	0	374	15	0	0	0	0	461	
2	0	0	0	0	296	0	0	0	0	0	449	
3	0	0	0	0	298	1	0	0	0	0	459	
4	0	0	0	0	339	2	0	0	0	0	471	
5	0	0	0	0	359	3	0	0	0	0	469	
6	0	0	0	0	348	4	0	0	0	0	462	
7	0	0	0	0	333	5	0	0	0	0	449	
8	0	0	0	0	315	6	0	0	0	0	439	
9	0	0	0	0	320	7	0	0	0	0	497	
10	0	0	0	0	369	8	0	0	0	0	457	
11	0	0	0	0	291	9	0	0	0	0	482	
12	0	0	0	0	294	10	0	0	0	0	474	
13	0	0	0	0	327	11	0	0	0	0	492	
14	0	0	0	0	296	12	0	0	0	0	472	
15	0	0	0	0	375	13	0	0	0	0	452	
0	0	0	0	0	302	14	0	0	0	0	491	
1	0	0	0	0	308	15	0	0	0	0	489	
2	0	0	0	0	329	0	0	0	0	0	462	
3	0	0	0	0	381	1	0	0	0	0	483	
4	0	0	0	0	312	2	0	0	0	0	514	
5	0	0	0	0	388	3	0	0	0	0	520	
6	0	0	0	0	382	4	0	0	0	0	518	
7	0	0	0	0	380	5	0	0	0	0	521	
8	0	0	0	0	387	6	0	0	0	0	514	
9	0	0	0	0	315	7	0	0	0	0	497	
10	0	0	0	0	334	8	0	0	0	0	504	
11	0	0	0	0	371	9	0	0	0	0	522	
12	0	0	0	0	392	10	0	0	0	0	488	
13	0	0	0	0	390	11	0	0	0	0	489	
14	0	0	0	0	369	12	0	0	0	0	511	
15	0	0	0	0	399	13	0	0	0	0	548	
0	0	0	0	0	348	14	0	0	0	0	561	
1	0	0	0	0	409	15	0	0	0	0	552	
2	0	0	0	0	341	0	0	0	0	0	561	
3	0	0	0	0	366	1	0	0	0	0	519	
4	0	0	0	0	359	2	0	0	0	0	515	
5	0	0	0	0	426	3	0	0	0	0	504	
6	0	0	0	0	374	4	0	0	0	0	529	
7	0	0	0	0	403	5	0	0	0	0	551	
8	0	0	0	0	431	6	0	0	0	0	544	
9	0	0	0	0	439	7	0	0	0	0	519	
10	0	0	0	0	364	8	0	0	0	0	498	
11	0	0	0	0	448	9	0	0	0	0	515	
12	0	0	0	0	378	10	0	0	0	0	551	
13	0	0	0	0	459	11	0	0	0	0	520	
14	0	0	0	0	471	12	0	0	0	0	551	
15	0	0	0	0	443	13	0	0	0	0	563	
0	0	0	0	0	491	14	0	0	0	0	541	
1	0	0	0	0	502	15	0	0	0	0	534	
2	0	0	0	0	512	0	0	0	0	0	534	
3	0	0	0	0	493	1	0	0	0	0	548	
4	0	0	0	0	455	2	0	0	0	0	557	
5	0	0	0	0	505	3	0	0	0	0	572	
6	0	0	0	0	546	4	0	0	0	0	546	
7	0	0	0	0	488	5	0	0	0	0	555	
8	0	0	0	0	572	6	0	0	0	0	560	
9	0	0	0	0	563	7	0	0	0	0	527	
10	0	0	0	0	549	8	0	0	0	0	535	
11	0	0	0	0	591	9	0	0	0	0	553	
12	0	0	0	0	535	10	0	0	0	0	574	
13	0	0	0	0	602	11	0	0	0	0	579	
14	0	0	0	0	558	12	0	0	0	0	569	
15	0	0	0	0	644	13	0	0	0	0	581	
0	0	0	0	0	642	14	0	0	0	0	577	
1	0	0	0	0	649	15	0	0	0	0	527	
2	0	0	0	0	675	0	0	0	0	0	563	
3	0	0	0	0	625	1	0	0	0	0	554	
4	0	0	0	0	688	2	0	0	0	0	591	
5	0	0	0	0	672	3	0	0	0	0	579	
6	0	0	0	0	699	4	0	0	0	0	590	
7	0	0	0	0	679	5	0	0	0	0	549	
8	0	0	0	0	669	6	0	0	0	0	581	
9	0	0	0	0	694	7	0	0	0	0	582	
10	0	0	0	0	621	8	0	0	0	0	577	
11	0	0	0	0	615	9	0	0	0	0	556	
12	0	0	0	0	670	10	0	0	0	0	562	
13	0	0	0	0	688	11	0	0	0	0	591	
14	0	0	0	0	660	12	0	0	0	0	562	
15	0	0	0	0	609	13	0	0	0	0	531	
0	0	0	0	0	679	14	0	0	0	0	582	
1	0	0	0	0	673	15	0	0	0	0	549	
2	0	0	0	0	674	0	0	0	0	0	529	
