0, 1, 1, 3, 3, 5, 6, 7, 8, 9, 10, 15, 16, 18, 19, 20, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 97, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 108, 109, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 139, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 161, 162, 163, 164, 165, 166, 167, 168, 169, 169, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 188, 190, 191, 192, 193, 193, 194, 196, 196, 198, 199, 200, 201, 202, 203, 203, 205, 206, 207, 208, 210, 216, 217, 222, 224, 225, 226, 227, 228, 229, 229, 231, 235, 236, 237, 238, 239, 245, 246, 247, 247, 248, 250, 251, 253, 253, 255, 256, 257, 258, 259, 260, 261, 262, 264, 265, 266, 267, 268, 269, 270, 271, 272, 272, 274, 274, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 301, 303, 304, 304, 306, 306, 308, 309, 310, 311, 312, 313, 314, 315
55, 55, 58, 57, 59, 58, 56, 56, 61, 73, 105, 81, 110, 126, 145, 151, 121, 107, 107, 107, 107, 109, 44, 72, 74, 74, 84, 69, 81, 95, 154, 97, 109, 113, 109, 126, 154, 138, 87, 74, 71, 70, 68, 67, 67, 66, 62, 59, 57, 57, 59, 63, 64, 61, 57, 53, 51, 53, 53, 55, 55, 56, 60, 64, 64, 64, 63, 60, 57, 57, 57, 61, 65, 67, 67, 67, 46, 50, 72, 70, 69, 69, 66, 65, 65, 65, 67, 69, 70, 71, 71, 69, 65, 63, 62, 60, 49, 59, 60, 57, 57, 56, 60, 63, 66, 67, 62, 64, 61, 61, 60, 53, 52, 56, 58, 60, 60, 59, 61, 60, 58, 58, 58, 58, 60, 63, 62, 62, 64, 75, 83, 85, 118, 113, 83, 66, 48, 110, 113, 113, 86, 86, 91, 79, 66, 76, 78, 76, 74, 92, 79, 96, 69, 118, 120, 118, 133, 152, 164, 68, 60, 71, 100, 100, 65, 63, 62, 61, 62, 61, 64, 64, 64, 61, 60, 59, 59, 58, 59, 58, 58, 59, 61, 61, 63, 65, 91, 44, 41, 84, 187, 78, 91, 56, 54, 56, 58, 60, 64, 73, 45, 45, 128, 119, 56, 79, 77, 74, 58, 53, 55, 54, 54, 51, 51, 53, 68, 75, 76, 75, 72, 61, 62, 64, 63, 61, 61, 60, 61, 62, 62, 60, 61, 60, 75, 82, 59, 57, 45, 67, 65, 71, 78, 79, 78, 65, 66, 64, 63, 63, 62, 61, 62, 59, 58, 59, 58, 57, 59, 56, 56, 56, 54, 55, 56, 58, 58, 58, 60, 59, 58, 59, 59
52, 63, 65, 73, 77, 78, 86, 114, 122, 123, 149, 187, 188, 192, 200, 221, 266, 287, 291, 296, 301, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 310, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311, 311
18, 2, 2, 2, 2, 2, 1, 1, 17, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20, 19, 18, 16, 15, 14, 13, 12, 11, 10, 9, 8, 7, 6, 5, 4, 3, 2
